"id","areaHa","areaAcres","elevWestCL","slopeCL","aspectCL","sriCL","tpiCL","twiCL","hliCL","wbdCL","awsCL","precipCL","gddCL","FRID","bAreaDSN","treeCovDI","treeCovDSN","treeCovDSA","openPctDI","openPctDSN","openPctDSA","dstgDvDI","dstgDvDSN","dstgDvDSA","opnSizeDI","opnSizeDSN","opnSizeDSA","devSizeDI","devSizeDSN","devSizeDSA","lrgPctDI","lrgPctDSN","lrgPctDSA","tSizeDvDI","tSizeDvDSN","tSizeDvDSA","lrgSizeDI","lrgSizeDSN","lrgSizeDSA","tSizeDI","tSizeDSN","tSizeDSA","treeQmdDI","treeQmdDSN","treeQmdDSA","stageDSN","stageDSA","sizeDSN","sizeDSA","CompDSN","CompDSA"
19069,24.2875001334356,60.0156272047261,"lower montane","mixed","mixed","low","mixed","mixed","cool","moderate","moderate","high","moderate",61.33,1.56,0,0,0,-1.5,1,1,-0.21,0,0,0.17,0,0,0.46,0,0,-1.47,1,1,-0.84,0,0,-0.47,0,0,1.05,0,1,1.74,0,1,0.25,0.25,0.2,0.6,10.05,12.05
19070,25.0474999328057,61.8936247089594,"lower montane","mixed","mixed","mixed","mixed","mesic","cool","moderate","moderate","high","moderate",72.64,1.73,-0.56,0,0,-1.38,1,1,-0.35,0,0,0.11,0,0,-1.29,1,1,-1.65,1,1,-0.89,0,0,0.02,0,0,-0.2,0,0,2.63,0,3,0.5,0.5,0.2,0.8,12.15,15.15
19071,5.8575014537131,14.4741789671978,"lower montane","mixed","mixed","mixed","valley-lower slope","mixed","mixed","moderate","moderate","high","moderate",72.4,0.88,-1.01,1,1,-1.12,1,1,0.2,0,0,-0.07,0,0,-1.32,1,1,-2.47,3,3,-0.5,0,0,-1.53,1,1,-0.41,0,0,-1.02,1,1,0.5,0.5,1,1,16.9,16.9
19072,23.7150000122634,58.6009507803035,"lower montane","gentle","southeast","mixed","mixed","mesic","cool","moderate","mixed","high","moderate",68.64,0.41,-0.2,0,0,-0.73,0,0,-0.36,0,0,0.11,0,0,-0.67,0,0,-3.14,3,3,-0.43,0,0,0.09,0,0,-0.91,0,0,1.05,0,1,0,0,0.6,0.8,5.05,6.05
19073,25.6124998773665,63.2897678219666,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",80.07,3.35,-1.09,1,1,-1.15,1,1,0.24,0,0,-0.92,0,0,-0.95,0,0,-1.21,1,1,-0.09,0,0,-0.57,0,0,-0.88,0,0,-1.47,1,1,0.25,0.25,0.4,0.4,25,25
19074,24.9900010487256,61.7515420914533,"lower montane","mixed","mixed","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",58.93,0.43,0.07,0,0,-0.53,0,0,0.57,0,0,0.07,0,0,-1.17,1,1,-2.79,3,3,0,0,0,-0.14,0,0,-0.71,0,0,1.67,0,1,0.25,0.25,0.6,0.8,6.4,7.4
19075,26.5174989466626,65.5260657721505,"lower montane","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","moderate","high","moderate",76.45,0.46,-0.76,0,0,-1.03,1,1,0.12,0,0,-0.46,0,0,-0.55,0,0,-3.52,3,3,-0.55,0,0,-1.84,1,1,0.09,0,0,1.72,0,1,0.25,0.25,0.8,1,7.55,8.55
19076,23.4299999293804,57.8967013254955,"lower montane","gentle","mixed","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",63.6,1.07,-0.5,0,0,-1.14,1,1,-0.75,0,0,0.1,0,0,-0.09,0,0,-2.76,3,3,-2,3,3,-0.76,0,0,0.43,0,0,3.23,0,3,0.25,0.25,1.2,1.8,12.6,15.6
19077,24.2675009907013,59.9662083230725,"lower montane","steep","mixed","mixed","mixed","mixed","cool","moderate","moderate","high","moderate",73.43,2.81,-1.08,1,1,-1.2,1,1,-0.15,0,0,-0.92,0,0,0.36,0,0,-1.49,1,1,-1,1,1,0.12,0,0,0.65,0,0,1.61,0,1,0.25,0.25,0.4,0.6,22.3,23.3
19078,22.5625000667247,55.75306578988,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",70.17,1.55,-0.04,0,0,-0.84,0,0,-0.21,0,0,0.11,0,0,-0.93,0,0,-3.04,3,3,-0.34,0,0,-0.99,0,0,-0.39,0,0,1.49,0,1,0,0,0.6,0.8,10.75,11.75
19079,25.6600011533861,63.4071458500746,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","high","high","moderate",69.08,3.83,-0.96,0,0,-1.16,1,1,0.12,0,0,0.06,0,0,-0.34,0,0,1.37,0,1,-0.29,0,0,0.78,0,0,-0.06,0,0,0.09,0,0,0.25,0.25,0,0.2,20.4,21.4
19080,22.3200000027077,55.1538360066908,"lower montane","gentle","mixed","high","mixed","mesic","mixed","moderate","moderate","high","moderate",76.72,0.36,-0.38,0,0,-0.68,0,0,0.77,0,0,-0.18,0,0,-0.88,0,0,-3.39,3,3,0.13,0,0,-0.95,0,0,-0.27,0,0,2.02,0,3,0,0,0.6,1.2,4.8,7.8
19081,23.9825014961683,59.2619603221068,"lower montane","steep","flat","low","mixed","mixed","mixed","moderate","mixed","high","moderate",50.21,1.44,0.06,0,0,-0.38,0,0,-0.42,0,0,0.08,0,0,0.08,0,0,-1.32,1,1,-0.28,0,0,-0.48,0,0,-0.3,0,0,2,0,3,0,0,0.2,0.8,8.2,11.2
19082,25.0674993586619,61.9430442902216,"lower montane","mixed","flat","low","mixed","mesic","mixed","moderate","moderate","high","moderate",71.24,0.6,-1.24,1,1,-1.37,1,1,0.13,0,0,-0.58,0,0,-0.93,0,0,1.5,0,1,-0.17,0,0,0.25,0,0,-1.03,1,1,-0.45,0,0,0.25,0.25,0.2,0.4,10.25,11.25
19084,22.6050002136506,55.8580857779413,"lower montane","gentle","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",77.59,0.71,-0.2,0,0,-0.82,0,0,1,0,1,0.15,0,0,-1.06,1,1,1.2,0,1,0.71,0,0,0.66,0,0,-0.85,0,0,-0.84,0,0,0.25,0.5,0,0.2,4.8,7.05
19085,22.0325001142478,54.443409407312,"lower montane","mixed","northwest","mixed","mixed","mixed","warm","moderate","moderate","high","moderate",80.49,3.6,-1.08,1,1,-1.12,1,1,-0.04,0,0,-0.99,0,0,-0.47,0,0,1.31,0,1,-0.4,0,0,2.72,0,3,-0.09,0,0,-1.8,1,1,0.25,0.25,0.2,1,25.25,29.25
19086,20.7699972799604,51.3237017786462,"lower montane","very steep","mixed","low","mixed","mixed","mixed","moderate","mixed","high","moderate",34.73,1.69,0.51,0,0,0.29,0,0,-1.78,1,1,0.63,0,0,0.84,0,0,-2.64,3,3,-0.5,0,0,0.08,0,0,-0.19,0,0,1.86,0,1,0.25,0.25,0.6,0.8,12.7,13.7
19087,19.2399998890924,47.5430017259419,"lower montane","mixed","mixed","low","mixed","mixed","mixed","moderate","moderate","high","moderate",68.5,1.39,-0.88,0,0,-1.4,1,1,-0.13,0,0,0.06,0,0,-1.16,1,1,-1.61,1,1,-0.3,0,0,2.18,0,3,-0.84,0,0,0.23,0,0,0.5,0.5,0.2,0.8,10.45,13.45
19088,23.5899989330888,58.2920668636092,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",76.68,2.47,-0.89,0,0,-1.06,1,1,1.33,0,1,-0.56,0,0,-1.27,1,1,0.35,0,0,0.29,0,0,1.95,0,1,-0.99,0,0,-1.38,1,1,0.5,0.75,0.2,0.4,15.85,18.1
19089,21.1349990310956,52.2256393557889,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",78.99,3.12,-1.05,1,1,-1.12,1,1,0.59,0,0,-0.33,0,0,-0.81,0,0,1.07,0,1,-0.1,0,0,0.54,0,0,0.03,0,0,0.16,0,0,0.25,0.25,0,0.2,21.85,22.85
19090,8.92499994446031,22.0541211127586,"lower montane","mixed","mixed","moderate","ridge-upper slope","mesic","mixed","moderate","moderate","high","moderate",75.02,1.68,-1.16,1,1,-1.26,1,1,-2.37,3,3,-1.1,1,1,-1.44,1,1,-3.44,3,3,-1.01,1,1,-2.25,3,3,0.35,0,0,-0.87,0,0,1.5,1.5,1.4,1.4,27.9,27.9
19091,27.5850000286555,68.1639143208092,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",60.97,1.12,-0.46,0,0,-1.71,1,1,-0.8,0,0,0.08,0,0,0.02,0,0,-3.5,3,3,-1.6,1,1,6.62,0,5,0.18,0,0,8.23,0,5,0.25,0.25,0.8,2.8,10.85,20.85
19092,22.1850004043994,54.820245249291,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",68.66,2.75,-1.04,1,1,-1.2,1,1,0.86,0,0,-0.24,0,0,-1.15,1,1,0.31,0,0,0.13,0,0,-0.42,0,0,-0.96,0,0,-1.51,1,1,0.5,0.5,0.2,0.2,22.25,22.25
19093,18.3249990376142,45.2819888718966,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","mixed","high","moderate",54.18,0.69,-0.16,0,0,-0.66,0,0,0.8,0,0,0.19,0,0,-1.6,1,1,-2.43,3,3,0.46,0,0,-2.33,3,3,-1.03,1,1,0.68,0,0,0.25,0.25,1.4,1.4,11.7,11.7
19094,21.4124990499246,52.9113557773163,"lower montane","steep","mixed","mixed","mixed","mesic","cool","moderate","moderate","high","moderate",73.94,2.46,-1.14,1,1,-1.31,1,1,-0.42,0,0,-0.41,0,0,1.07,0,1,-0.75,0,0,-0.39,0,0,0.12,0,0,0.88,0,0,1.83,0,1,0.25,0.5,0,0.2,18.55,20.8
19095,17.5649999711048,43.4039931785985,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",77.24,0.82,-0.84,0,0,-1.16,1,1,0.69,0,0,-0.42,0,0,-0.6,0,0,0.91,0,0,0.33,0,0,-0.13,0,0,-0.45,0,0,0.85,0,0,0.25,0.25,0,0,5.35,5.35
19096,21.6000016622566,53.3746841075192,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",68.23,2.48,-0.88,0,0,-1.49,1,1,-0.15,0,0,0.12,0,0,-0.01,0,0,-1.59,1,1,-0.67,0,0,0.29,0,0,0.2,0,0,1.33,0,1,0.25,0.25,0.2,0.4,14.65,15.65
19097,21.0624985776867,52.0464871103926,"lower montane","mixed","mixed","mixed","mixed","mixed","warm","moderate","moderate","high","moderate",78.39,2.04,-0.89,0,0,-1.14,1,1,1.04,0,1,-0.69,0,0,-1.11,1,1,0.7,0,0,0.6,0,0,1.59,0,1,-1.05,1,1,-0.29,0,0,0.5,0.75,0.2,0.4,13.7,15.95
19098,26.9899999488745,66.6936393736664,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","mixed","mixed","high","moderate",73.32,0.9,-0.38,0,0,-0.81,0,0,0.83,0,0,0.18,0,0,-1.09,1,1,-2.65,3,3,0,0,0,0.12,0,0,-0.78,0,0,0.71,0,0,0.25,0.25,0.6,0.6,8.75,8.75
19099,21.0675000771946,52.0588460657517,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",76.9,2.39,-1.14,1,1,-1.1,1,1,-0.05,0,0,-1.16,1,1,-1.44,1,1,-2.85,3,3,-0.39,0,0,-3.24,3,3,0.06,0,0,1.63,0,1,0.75,0.75,1.2,1.4,26.7,27.7
19100,23.2824999583802,57.5322215221555,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",59.12,2.68,-1.22,1,1,-1.53,1,1,-0.63,0,0,-0.71,0,0,0.46,0,0,-2.72,3,3,-1.5,1,1,-0.88,0,0,0.87,0,0,2.07,0,3,0.25,0.25,0.8,1.4,23.65,26.65
19101,23.1849908040033,57.2912715262324,"lower montane","steep","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",78.27,1.5,-1.17,1,1,-1.22,1,1,-6.74,5,5,-1.2,1,1,-1.04,1,1,-2.98,3,3,-3.65,3,3,-1.55,1,1,1.61,0,1,-1.79,1,1,2,2,1.6,1.8,30.5,31.5
19102,19.8300001673442,49.0009219135159,"lower montane","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","moderate","high","moderate",64.05,1.98,-0.05,0,0,-1.26,1,1,-0.4,0,0,0.34,0,0,-0.22,0,0,-6.15,5,5,-1.27,1,1,-1.95,1,1,1.22,0,1,1.43,0,1,0.25,0.25,1.4,1.8,18.15,20.15
19103,20.0575000296018,49.5630854481475,"lower montane","mixed","mixed","high","mixed","mesic","warm","moderate","mixed","high","moderate",57.81,0.7,-0.79,0,0,-0.99,0,0,0.92,0,0,-0.23,0,0,-0.89,0,0,-1.85,1,1,0.24,0,0,1.25,0,1,-0.65,0,0,0.09,0,0,0,0,0.2,0.4,4.5,5.5
19104,19.3400000669077,47.7901071653322,"lower montane","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","moderate","high","moderate",78.08,3.54,-1.13,1,1,-1.16,1,1,-0.72,0,0,-1.16,1,1,0.39,0,0,-1.41,1,1,-0.99,0,0,-0.24,0,0,1.01,0,1,0,0,0,0.5,0.5,0.2,0.4,26.2,27.2
19105,19.1949995401654,47.4318036137258,"lower montane","mixed","mixed","low","mixed","mesic","cool","moderate","mixed","high","moderate",48.22,0.11,0.2,0,0,0.17,0,0,-1,1,1,0.17,0,0,0.07,0,0,-3.27,3,3,-0.46,0,0,-0.1,0,0,-0.92,0,0,3.93,0,3,0.25,0.25,0.6,1.2,4.8,7.8
19106,8.84249999997588,21.8502596249404,"lower montane","mixed","mixed","moderate","mixed","mixed","warm","moderate","mixed","high","moderate",59.38,0.73,0.98,0,0,0.69,0,0,-1.71,1,1,0.6,0,0,0.93,0,0,-1.82,1,1,-0.9,0,0,1.05,0,1,0.76,0,0,10.47,0,5,0.25,0.25,0.2,1.4,5.9,11.9
19107,11.2450000317696,27.7869573285044,"lower montane","mixed","mixed","mixed","valley-lower slope","mixed","mixed","moderate","moderate","high","moderate",59.95,2.21,-0.8,0,0,-1.61,1,1,-0.8,0,0,0.07,0,0,-1.38,1,1,-3.9,3,3,-1.27,1,1,-2.22,3,3,-0.04,0,0,0.17,0,0,0.5,0.5,1.4,1.4,20.55,20.55
19108,19.3550001129042,47.8271730289919,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",80.43,1.75,-1.09,1,1,-1.24,1,1,1.09,0,1,-0.98,0,0,-0.4,0,0,4.31,0,3,0.36,0,0,1.95,0,1,-0.41,0,0,-1.4,1,1,0.25,0.5,0.2,1,16,21.25
19109,20.1399996507991,49.7669461371072,"lower montane","mixed","mixed","mixed","mixed","mesic","cool","moderate","moderate","high","moderate",70.22,1.46,-1.04,1,1,-1.34,1,1,-0.39,0,0,-0.42,0,0,-0.78,0,0,-2.1,3,3,-1,1,1,-0.95,0,0,0.15,0,0,1.43,0,1,0.25,0.25,0.8,1,17.55,18.55
19110,18.5775000990858,45.9059316198459,"lower montane","gentle","mixed","high","mixed","mesic","moderate","moderate","moderate","high","moderate",56.53,0,0.03,0,0,-0.47,0,0,0.78,0,0,0.07,0,0,-1.06,1,1,-1.61,1,1,0.44,0,0,0.18,0,0,-0.7,0,0,1.59,0,1,0.25,0.25,0.2,0.4,2.25,3.25
19111,19.6675013094735,48.5993791107746,"lower montane","steep","mixed","low","mixed","mixed","mixed","moderate","mixed","high","moderate",69.68,1.85,-0.1,0,0,-0.65,0,0,-0.86,0,0,0.05,0,0,-0.62,0,0,-3.35,3,3,-0.57,0,0,-0.09,0,0,0.13,0,0,3.7,0,3,0,0,0.6,1.2,12.25,15.25
19112,20.1749992838827,49.8534319804383,"lower montane","mixed","flat","low","mixed","mixed","mixed","moderate","moderate","high","moderate",62.68,3.18,-1.44,1,1,-1.84,1,1,-0.27,0,0,-0.76,0,0,-0.02,0,0,-0.97,0,0,-0.87,0,0,0.68,0,0,0.39,0,0,2.9,0,3,0.25,0.25,0,0.6,22.15,25.15
19113,11.7675000143814,29.0780809105372,"lower montane","steep","mixed","mixed","ridge-upper slope","mesic","mixed","moderate","moderate","high","moderate",78.24,2.12,-0.94,0,0,-1.08,1,1,0.34,0,0,-0.85,0,0,-0.42,0,0,-1.63,1,1,-0.08,0,0,-1,1,1,-0.63,0,0,-0.84,0,0,0.25,0.25,0.4,0.4,13.85,13.85
19114,32.2699999231898,79.7407833101981,"lower montane","steep","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",73.22,2.29,-1,1,1,-1.37,1,1,0.17,0,0,0.03,0,0,-0.36,0,0,0.37,0,0,-0.24,0,0,-0.2,0,0,-0.17,0,0,-0.82,0,0,0.25,0.25,0,0,17.7,17.7
19115,18.209998165825,44.9978159676618,"lower montane","mixed","mixed","mixed","ridge-upper slope","mesic","mixed","moderate","mixed","high","moderate",76.49,0.36,0.1,0,0,-0.23,0,0,0.91,0,0,0.41,0,0,-0.93,0,0,-0.61,0,0,0.83,0,0,0.77,0,0,-0.93,0,0,0.99,0,0,0,0,0,0,1.8,1.8
19116,21.5900000157069,53.3499695388126,"lower montane","steep","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",71.31,2.3,-0.85,0,0,-1.4,1,1,-0.59,0,0,0.05,0,0,1.25,0,1,0.03,0,0,-0.6,0,0,0.24,0,0,-0.13,0,0,0.72,0,0,0.25,0.5,0,0,12.75,14
19117,18.1425001829004,44.831025076956,"lower montane","gentle","mixed","mixed","ridge-upper slope","mesic","mixed","moderate","mixed","high","moderate",79.28,0.27,-0.51,0,0,-0.81,0,0,1.54,0,1,-0.54,0,0,-1.22,1,1,-2.19,3,3,0.31,0,0,-1.09,1,1,-0.82,0,0,-0.47,0,0,0.25,0.5,0.8,0.8,6.6,7.85
19119,17.4449986860316,43.1074640031183,"lower montane","mixed","mixed","low","mixed","mixed","mixed","moderate","moderate","high","moderate",70.89,1.79,-1.4,1,1,-1.59,1,1,0.4,0,0,0.04,0,0,-0.34,0,0,0.97,0,0,-0.09,0,0,0.6,0,0,-0.19,0,0,1.2,0,1,0.25,0.25,0,0.2,15.2,16.2
19121,15.784998465872,39.0055204590929,"lower montane","mixed","mixed","low","mixed","mixed","mixed","moderate","moderate","high","moderate",58.96,2.08,-1.22,1,1,-1.73,1,1,0.5,0,0,0.11,0,0,1.24,0,1,1.89,0,1,0,0,0,1.56,0,1,0.61,0,0,3.65,0,3,0.25,0.5,0,1,16.65,22.9
19122,16.8725005112171,41.6927923882429,"lower montane","mixed","mixed","mixed","mixed","mixed","warm","moderate","moderate","high","moderate",74.25,4.71,-1.19,1,1,-1.33,1,1,-0.08,0,0,-0.63,0,0,-0.66,0,0,0.94,0,0,-0.36,0,0,1.12,0,1,-0.44,0,0,0.62,0,0,0.25,0.25,0,0.2,29.8,30.8
19123,10.5949999944261,26.1807747362265,"lower montane","mixed","mixed","low","valley-lower slope","mixed","mixed","moderate","moderate","high","moderate",62.67,2.2,-0.67,0,0,-1.18,1,1,0.2,0,0,0.04,0,0,-0.91,0,0,2.43,0,3,-0.18,0,0,0.93,0,0,-0.7,0,0,-1.13,1,1,0.25,0.25,0.2,0.8,13.25,16.25
19124,21.6850001493182,53.5847196189727,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",79.34,2.96,-1.03,1,1,-1.23,1,1,-0.25,0,0,-0.7,0,0,-0.35,0,0,-1.3,1,1,-0.34,0,0,0.15,0,0,-0.02,0,0,-1.24,1,1,0.25,0.25,0.4,0.4,23.05,23.05
19125,11.2599999821072,27.824022955786,"lower montane","gentle","mixed","mixed","mixed","mixed","moderate","moderate","mixed","high","moderate",50.68,0,-0.15,0,0,-0.37,0,0,-0.17,0,0,0.18,0,0,-0.71,0,0,-3.28,3,3,-0.33,0,0,-2.95,3,3,-0.26,0,0,0.61,0,0,0,0,1.2,1.2,6,6
19126,26.3974996049039,65.2295413986978,"lower montane","very steep","mixed","low","mixed","mixed","mixed","moderate","moderate","high","moderate",43.52,2.25,-0.62,0,0,-1.17,1,1,-0.31,0,0,0.07,0,0,0.07,0,0,-1.06,1,1,0,0,0,-0.11,0,0,-0.57,0,0,2.67,0,3,0.25,0.25,0.2,0.8,13.5,16.5
19127,16.1349999675657,39.8703916698531,"lower montane","steep","southwest","moderate","mixed","mixed","mixed","moderate","moderate","high","moderate",70.59,4,-1.24,1,1,-1.4,1,1,-0.65,0,0,-0.47,0,0,-0.98,0,0,-1.89,1,1,-1.25,1,1,0.26,0,0,-0.14,0,0,-0.8,0,0,0.25,0.25,0.4,0.4,28.25,28.25
19128,5.71000000071882,14.1096955017762,"lower montane","gentle","mixed","mixed","ridge-upper slope","mixed","moderate","moderate","moderate","high","moderate",77.73,1.47,-1.16,1,1,-1.11,1,1,-3.14,3,3,-1.2,1,1,-1.07,1,1,-1.37,1,1,-2.08,3,3,-1,1,1,0.82,0,0,-1.83,1,1,1.5,1.5,1.2,1.2,25.85,25.85
19129,15.5600000586573,38.4495381449451,"lower montane","mixed","mixed","low","mixed","mixed","mixed","moderate","moderate","high","moderate",43.9,2.56,-0.55,0,0,-0.89,0,0,-0.17,0,0,0.02,0,0,0.09,0,0,-1.18,1,1,-0.1,0,0,0.2,0,0,-0.87,0,0,2.15,0,3,0,0,0.2,0.8,13.8,16.8
19130,13.6200006927577,33.655702711839,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","mixed","high","moderate",56.55,0.75,-0.32,0,0,-0.92,0,0,0.69,0,0,0.14,0,0,-0.97,0,0,-1.41,1,1,0.33,0,0,-0.51,0,0,-0.52,0,0,0.26,0,0,0,0,0.2,0.2,4.75,4.75
19131,18.692500017183,46.19010216746,"lower montane","mixed","mixed","mixed","valley-lower slope","mixed","mixed","moderate","moderate","high","moderate",63.87,2.81,-1.22,1,1,-1.53,1,1,-1.5,1,1,-0.55,0,0,0.22,0,0,0.01,0,0,-1.47,1,1,0.71,0,0,0.3,0,0,0.49,0,0,0.5,0.5,0.2,0.2,22.55,22.55
19132,6.05749999453097,14.9683853614858,"lower montane","very steep","mixed","moderate","mixed","mixed","warm","moderate","low","high","moderate",64.83,0.08,0.14,0,0,0.04,0,0,-4.8,3,3,0.03,0,0,2.31,0,3,-3.69,3,3,-1.55,1,1,-2.99,3,3,0.52,0,0,4.14,0,3,0.75,1.5,1.4,2,11.15,17.9
19133,16.7675003111814,41.4333316439448,"lower montane","mixed","mixed","mixed","mixed","mixed","cool","moderate","moderate","high","moderate",69.3,3.11,-1.18,1,1,-1.33,1,1,-0.2,0,0,-0.52,0,0,-0.1,0,0,0.06,0,0,-0.39,0,0,0.3,0,0,-0.49,0,0,0.24,0,0,0.25,0.25,0,0,21.8,21.8
19135,8.76750004021664,21.6649309743773,"lower montane","gentle","mixed","mixed","mixed","mixed","moderate","moderate","moderate","high","moderate",75.27,0.18,-1.02,1,1,-1.22,1,1,0.5,0,0,-0.4,0,0,-1.29,1,1,-2.15,3,3,-0.14,0,0,0.18,0,0,-0.95,0,0,-0.57,0,0,0.5,0.5,0.6,0.6,11.4,11.4
19136,18.3899999671288,45.4426094187736,"lower montane","steep","mixed","mixed","mixed","mixed","warm","moderate","moderate","high","moderate",75.8,3.68,-1.15,1,1,-1.23,1,1,-0.05,0,0,-1.01,1,1,-0.37,0,0,0.39,0,0,-0.37,0,0,0.48,0,0,-0.52,0,0,-1.38,1,1,0.5,0.5,0.2,0.2,26.9,26.9
19137,15.1074998649671,37.331387541327,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","mixed","low","high","moderate",78.74,1.46,-1.13,1,1,-1.17,1,1,0.89,0,0,-0.81,0,0,-0.57,0,0,0.52,0,0,0.41,0,0,0.5,0,0,-0.19,0,0,2.23,0,3,0.25,0.25,0,0.6,13.55,16.55
19138,16.5399996433108,40.8711661186031,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",61.83,2.8,-1.15,1,1,-1.83,1,1,-1.07,1,1,-0.61,0,0,-1.87,1,1,-3.85,3,3,-1.78,1,1,-1.33,1,1,-1,1,1,-0.35,0,0,0.75,0.75,1.2,1.2,28.75,28.75
19139,14.5225029751374,35.8858309767133,"lower montane","steep","mixed","mixed","mixed","mixed","warm","moderate","moderate","high","moderate",80.13,1.93,-0.73,0,0,-0.91,0,0,1.24,0,1,0.04,0,0,-1.02,1,1,1.07,0,1,0.88,0,0,1.23,0,1,-0.94,0,0,-1.09,1,1,0.25,0.5,0.2,0.6,11.9,15.15
19140,14.902499162576,36.8248205556835,"lower montane","mixed","mixed","low","mixed","mixed","cool","moderate","moderate","high","moderate",70.88,1.94,-1.22,1,1,-1.44,1,1,0,0,0,0.02,0,0,-0.12,0,0,2.1,0,3,-0.24,0,0,1.95,0,1,-0.02,0,0,0.85,0,0,0.25,0.25,0,0.8,15.95,19.95
19141,20.682500020622,51.107491675958,"lower montane","mixed","mixed","mixed","valley-lower slope","mixed","mixed","moderate","mixed","high","moderate",34.89,0.94,-0.86,0,0,-1.15,1,1,-1.75,1,1,-0.42,0,0,-1.12,1,1,-2.54,3,3,-1.47,1,1,-0.78,0,0,-0.17,0,0,2.52,0,3,0.75,0.75,0.8,1.4,12.45,15.45
19142,14.6650004075337,36.2379492570362,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",49.92,0.34,-0.64,0,0,-0.84,0,0,0.44,0,0,0.03,0,0,-1.15,1,1,-2.71,3,3,-0.05,0,0,-2.59,3,3,-0.98,0,0,-0.63,0,0,0.25,0.25,1.2,1.2,8.95,8.95
19143,16.6624998932869,41.1738703613066,"lower montane","mixed","mixed","moderate","mixed","mesic","warm","moderate","moderate","high","moderate",77.98,2.81,-1.14,1,1,-1.12,1,1,0,0,0,-0.63,0,0,-0.52,0,0,1.53,0,1,-0.34,0,0,3.41,0,3,0.29,0,0,-0.65,0,0,0.25,0.25,0,0.8,20.3,24.3
19144,14.5474997691339,35.9475993045183,"lower montane","steep","mixed","mixed","mixed","mixed","warm","moderate","moderate","high","moderate",68.52,1.91,-0.95,0,0,-1.58,1,1,-0.15,0,0,0.01,0,0,-0.7,0,0,-3.74,3,3,-0.9,0,0,-0.32,0,0,0.46,0,0,2.39,0,3,0.25,0.25,0.6,1.2,13.8,16.8
19145,4.12500000495394,10.1930812622414,"lower montane","very steep","mixed","low","mixed","mixed","mixed","moderate","low","high","moderate",31.03,0.02,0.53,0,0,0.32,0,0,-0.63,0,0,0.33,0,0,-0.49,0,0,-1.25,1,1,0.23,0,0,0,0,0,-1.25,1,1,4.69,0,3,0,0,0.4,1,2.1,5.1
19146,14.3525000117879,35.4657451541284,"lower montane","mixed","flat","low","mixed","mixed","mixed","moderate","moderate","high","moderate",78.94,2.86,-0.98,0,0,-1.08,1,1,1.11,0,1,-0.72,0,0,-0.98,0,0,2.82,0,3,0.56,0,0,1.28,0,1,-0.74,0,0,-1.16,1,1,0.25,0.5,0.2,1,16.55,21.8
19147,15.0700000128935,37.2387235318605,"lower montane","steep","southeast","low","mixed","mesic","cool","moderate","moderate","high","moderate",71.08,1.41,-1.03,1,1,-1.47,1,1,-0.09,0,0,0.03,0,0,-1.53,1,1,-0.44,0,0,-0.37,0,0,-0.32,0,0,-0.88,0,0,0.74,0,0,0.5,0.5,0,0,14.55,14.55
19148,14.7075000846584,36.3429680841952,"lower montane","gentle","mixed","moderate","mid slope","mixed","moderate","moderate","moderate","high","moderate",70.79,0.02,0.09,0,0,-0.25,0,0,0.3,0,0,0.17,0,0,-1.32,1,1,-5.28,5,5,-0.09,0,0,-3.27,3,3,-1.06,1,1,-0.08,0,0,0.25,0.25,1.8,1.8,10.35,10.35
